Time,O2,DIC,TA,C_pbr,C_tot,1,pH,CO2,HCO3,CO3,PM,P_CO2,P_HCO3,P_CO3,R
2.685615010423906,205.77388046129224,1615.9314500826024,2000.6650264733796,2486.6236901303323,2485.6236901303323,0.0,8.228666929824518,5.581502491690358,1358.3038645648774,252.04608302603452,4800.0,0.0,0.0,0.0,-480.0
2.6884642112578185,205.77392701260257,1620.2157494637013,2000.6650264733796,2485.2560785300543,2484.2560785300543,0.0,8.221945064465315,5.696932508283006,1365.1017468366542,249.4170701187637,4800.0,0.0,0.0,0.0,-480.0
2.6913134120917306,205.7739533919257,1624.4411439062485,2000.6650264733796,2483.8884669297763,2482.8884669297763,0.0,8.215279623097823,5.813443001995519,1371.8035595075205,246.82414139673224,4800.0,0.0,0.0,0.0,-480.0
2.694162612925643,205.7739683403489,1628.6070963811046,2000.6650264733796,2482.5208553294983,2481.5208553294983,0.0,8.20867204380924,5.930987195375416,1378.408408699088,244.26770048664096,4800.0,0.0,0.0,0.0,-480.0
2.6970118137595556,205.77397681120144,1632.7130943266898,2000.6650264733796,2481.1532437292203,2480.1532437292203,0.0,8.202123780405778,6.049515522481899,1384.915447214896,241.74813158931192,4800.0,0.0,0.0,0.0,-480.0
2.699861014593468,205.7739816113962,1636.7586510616377,2000.6650264733796,2479.7856321289423,2478.7856321289423,0.0,8.195636298988617,6.168975645343327,1391.3238768155938,239.26579860070032,4800.0,0.0,0.0,0.0,-480.0
2.7027102154273805,205.7739843315321,1640.7433071859382,2000.6650264733796,2478.4180205286643,2477.4180205286643,0.0,8.189211074358667,6.289312482918869,1397.632950456956,236.82104424606314,4800.0,0.0,0.0,0.0,-480.0
2.705559416261293,205.77398587295687,1644.6666319640701,2000.6650264733796,2477.0504089283863,2476.0504089283863,0.0,8.18284958625824,6.410468253143795,1403.8419744791083,234.41418923181797,4800.0,0.0,0.0,0.0,-480.0
2.7083334922790527,205.7739867293055,1648.427201372577,2000.6650264733796,2475.718857239862,2474.718857239862,0.0,8.176718480064219,6.5291587966444355,1409.7905492512339,232.10749332469877,4800.0,0.0,0.0,0.0,-480.0
2.7084086170952055,205.7224794268007,1648.4632564843303,2000.6650264733796,2475.6828021281085,2474.6828021281085,0.0,8.17665953577503,6.530309129431682,1409.8475681977432,232.08537915715564,4800.0,0.0,0.0,0.0,-480.0
2.711257817929118,203.76874856926068,1649.8308680846083,2000.6650264733796,2474.3151905278305,2473.3151905278305,0.0,8.174421426913556,6.574118248744518,1412.010160899521,231.24658893634265,4800.0,0.0,0.0,0.0,-480.0
2.71410701876303,201.81501771172094,1651.198479684886,2000.6650264733796,2472.9475789275525,2471.9475789275525,0.0,8.172178841581353,6.61827210341486,1414.172357328083,230.40785025338806,4800.0,0.0,0.0,0.0,-480.0
2.7152779367234974,201.0121093959719,1651.7605155059105,2000.6650264733796,2472.385543106528,2471.385543106528,0.0,8.171255918793307,6.636518422285735,1415.0608205727424,230.06317651088253,4800.0,0.0,0.0,0.0,-480.0
2.7169562195969426,202.36757006980048,1653.9748830178976,2000.6650264733796,2471.5799721272742,2470.5799721272742,0.0,8.167612224163257,6.708984502911142,1418.5606101139376,228.70528840104848,4800.0,0.0,0.0,0.0,-480.0
2.719805420430855,203.8436663642696,1657.6844466718899,2000.6650264733796,2470.2123605269962,2469.2123605269962,0.0,8.161481179896466,6.832479386179449,1424.421084441031,226.4308828446794,4800.0,0.0,0.0,0.0,-480.0
2.7226546212647675,204.68012877165347,1661.3311474671552,2000.6650264733796,2468.8447489267182,2467.8447489267182,0.0,8.155420395703029,6.956505877447222,1430.1791279133577,224.19551367635023,4800.0,0.0,0.0,0.0,-480.0
2.72550382209868,205.1541285788395,1664.9147333645933,2000.6650264733796,2467.4771373264402,2466.4771373264402,0.0,8.14943130645411,7.080992846608518,1435.8343722820853,221.99936823589928,4800.0,0.0,0.0,0.0,-480.0
